institution,elective,overview,title,summary,content,ilo
Kennesaw_USA,CSE4983,"<h2>Kennesaw_USA CSE4983</h2><h2>title</h2>CSE Computing Internship<h2>summary</h2>This course helps students gain practical experience through real-world projects and professional work. Students will demonstrate an ability to apply computing principles and technologies relevant to their major in a specific real-world project jointly supervised by an industry mentor and a faculty advisor. Students will work in a project team in an enterprise environment demonstrating ethical behavior as a computing professional, an understanding of social, professional and ethical issues related to computing, and an ability to integrate the knowledge acquired in preceding courses. Communication skills and leadership are also evaluated as well as professional computing skills and knowledge. 150+ hours per semester required at an internship site. The course can not be repeated for credit. <h2>ilo</h2>1. Demonstrate an ability to apply computing principles and technologies relevant to their major in a specific real-world project.
2. Demonstrate an ability to work effectively in teams in a working environment.
3. Demonstrate ethical behavior as a computing professional and an understanding of social, professional and ethical issues related to computing.
4. Demonstrate both written and oral communication skills appropriate to the major to convey the tasks and accomplishments related to the internship assignment.
5. Display the skills and knowledge to be employable in positions that utilize computing principles and technologies.
6. Evaluate the skills and knowledge learned in the classroom in relation to the skills and knowledge required to complete the internship.",CSE Computing Internship,"This course helps students gain practical experience through real-world projects and professional work. Students will demonstrate an ability to apply computing principles and technologies relevant to their major in a specific real-world project jointly supervised by an industry mentor and a faculty advisor. Students will work in a project team in an enterprise environment demonstrating ethical behavior as a computing professional, an understanding of social, professional and ethical issues related to computing, and an ability to integrate the knowledge acquired in preceding courses. Communication skills and leadership are also evaluated as well as professional computing skills and knowledge. 150+ hours per semester required at an internship site. The course can not be repeated for credit. ",,"1. Demonstrate an ability to apply computing principles and technologies relevant to their major in a specific real-world project.
2. Demonstrate an ability to work effectively in teams in a working environment.
3. Demonstrate ethical behavior as a computing professional and an understanding of social, professional and ethical issues related to computing.
4. Demonstrate both written and oral communication skills appropriate to the major to convey the tasks and accomplishments related to the internship assignment.
5. Display the skills and knowledge to be employable in positions that utilize computing principles and technologies.
6. Evaluate the skills and knowledge learned in the classroom in relation to the skills and knowledge required to complete the internship."
Kennesaw_USA,CYBR3153,"<h2>Kennesaw_USA CYBR3153</h2><h2>title</h2>Database Systems<h2>summary</h2>The topics in this course span from a review of the traditional file processing systems to database management systems. Topics include files systems and file processing logic, planning, and major phases of database development: analysis, design and implementation. Labs use an SQL based database product such as Oracle. <h2>ilo</h2>1. Describe basic database terminology
2. Analyze an Enterprise using E R diagrams and develop the conceptual model through normalization
3. Describe basic parts of the relational database model the object-oriented model and file organizations
4. Create modify and query databases using the SQL language
5. Describe the client-server model for databases and how relational databases can be used on the internet
6. Create an application using a database",Database Systems,"The topics in this course span from a review of the traditional file processing systems to database management systems. Topics include files systems and file processing logic, planning, and major phases of database development: analysis, design and implementation. Labs use an SQL based database product such as Oracle. ",,"1. Describe basic database terminology
2. Analyze an Enterprise using E R diagrams and develop the conceptual model through normalization
3. Describe basic parts of the relational database model the object-oriented model and file organizations
4. Create modify and query databases using the SQL language
5. Describe the client-server model for databases and how relational databases can be used on the internet
6. Create an application using a database"
Kennesaw_USA,CYBR3220,"<h2>Kennesaw_USA CYBR3220</h2><h2>title</h2>Global IS Project Management<h2>summary</h2>In this course, students will be exposed to the basic principles of Global Project Management, effective teamwork and collaboration. It will prepare students to understand key issues in global project management such as project initiation, planning, scheduling, budgeting, risk analysis, quality management and communicating and collaborating across political and cultural boundaries. Tools such as Microsoft Project will be used to develop and track Information Systems projects. <h2>ilo</h2>1. Describe project design and management
2. Explain planning, design, and team concepts
3. Explain project control mechanisms, estimating techniques and risk assessment
4. Discuss budget planning, integration, reporting, and tracking in PM.
5. Demonstrate Microsoft Project, illustrate projects in writing and presentation
6. Integrate business law and ethics in Information Systems projects.
7. Use computer applications to solve common problems at school, work or home.  
8. Explain how diverse culture facilitates innovation and project success.",Global IS Project Management,"In this course, students will be exposed to the basic principles of Global Project Management, effective teamwork and collaboration. It will prepare students to understand key issues in global project management such as project initiation, planning, scheduling, budgeting, risk analysis, quality management and communicating and collaborating across political and cultural boundaries. Tools such as Microsoft Project will be used to develop and track Information Systems projects. ",,"1. Describe project design and management
2. Explain planning, design, and team concepts
3. Explain project control mechanisms, estimating techniques and risk assessment
4. Discuss budget planning, integration, reporting, and tracking in PM.
5. Demonstrate Microsoft Project, illustrate projects in writing and presentation
6. Integrate business law and ethics in Information Systems projects.
7. Use computer applications to solve common problems at school, work or home.  
8. Explain how diverse culture facilitates innovation and project success."
Kennesaw_USA,CYBR3223,"<h2>Kennesaw_USA CYBR3223</h2><h2>title</h2>Software Acquisition and Project Management<h2>summary</h2>The course provides a high level introduction to two areas that are crucial to the IT profession, namely project management and software acquisition. It introduces students to the phases both in the project management and software acquisition and implementation process. Since requirements are crucial to both activities, the course will provide students with an in-depth introduction to requirements engineering. The course will also introduce students to a widely used project management information system. <h2>ilo</h2>1. Discuss the elements of the basic Software Development Life Cycle and implement an analysis and design of a project using current project management tools
2. Compare and contrast the advantages and disadvantages of building vs buying a software system
3. Identify the elements and challenges of requirements engineering and project management
4. Identify the project phases and challenges of acquiring, integrating and implementing a software package
5. Evaluate a Request for Proposal for a software package",Software Acquisition and Project Management,"The course provides a high level introduction to two areas that are crucial to the IT profession, namely project management and software acquisition. It introduces students to the phases both in the project management and software acquisition and implementation process. Since requirements are crucial to both activities, the course will provide students with an in-depth introduction to requirements engineering. The course will also introduce students to a widely used project management information system. ",,"1. Discuss the elements of the basic Software Development Life Cycle and implement an analysis and design of a project using current project management tools
2. Compare and contrast the advantages and disadvantages of building vs buying a software system
3. Identify the elements and challenges of requirements engineering and project management
4. Identify the project phases and challenges of acquiring, integrating and implementing a software package
5. Evaluate a Request for Proposal for a software package"
Kennesaw_USA,CYBR3305,"<h2>Kennesaw_USA CYBR3305</h2><h2>title</h2>Technology and Criminal Justice<h2>summary</h2>This course involves an in-depth study of technology as it relates to crime and the criminal justice system. Topics discussed include technology associated with criminal investigations, law enforcement practices, offender monitoring and supervision, and homeland security. Legal issues and laws pertaining to the use of technology for investigative purposes, privacy issues, and fourth amendment issues are examined. Various technologies used by police, courts, and corrections are also addressed. <h2>ilo</h2>1. Identify specific technologies used by police, courts, corrections, and the privatecriminal justice sector in their daily operations.
2. Describe how technology is used in the criminal justice system to prevent andcontrol crime.
3. Examine empirical research which examines the effectiveness of technology inpreventing and controlling crime.
4. Appraise the value of technologies used to prevent and control crime.
5. Restate the effectiveness of technology in preventing and controlling crime.",Technology and Criminal Justice,"This course involves an in-depth study of technology as it relates to crime and the criminal justice system. Topics discussed include technology associated with criminal investigations, law enforcement practices, offender monitoring and supervision, and homeland security. Legal issues and laws pertaining to the use of technology for investigative purposes, privacy issues, and fourth amendment issues are examined. Various technologies used by police, courts, and corrections are also addressed. ",,"1. Identify specific technologies used by police, courts, corrections, and the privatecriminal justice sector in their daily operations.
2. Describe how technology is used in the criminal justice system to prevent andcontrol crime.
3. Examine empirical research which examines the effectiveness of technology inpreventing and controlling crime.
4. Appraise the value of technologies used to prevent and control crime.
5. Restate the effectiveness of technology in preventing and controlling crime."
Kennesaw_USA,CYBR3396,,Cooperative Study,"This is a supervised credit-earning work experience for a minimum of two academic semesters with a previously approved business firm, private agency, or government agency. For sophomore, junior, or senior students who wish to obtain on-the-job experience in conjunction with their academic education. ",,
Kennesaw_USA,CYBR3398,,Internship,"A supervised credit-earning work experience for one academic semester with a previously approved business firm, private agency, or government agency. The work experience may not be with a current employer. The course will be graded on an S/U basis. The number of credit hours applicable to degree requirements is limited. ",,
Kennesaw_USA,CYBR4305,,Technology and Cyber Crime,"This course provides an overview of cyber crime and computer-related crime issues facing the American criminal justice system, particularly law enforcement. Topic areas include prevalence and types of cyber crime, cyber crime victim and offender characteristics, and methods and types of technologies used to engage in cyber crime. Emphasis is placed on the criminal justice system's investigation and response to cyber crime. Future trends of cyber crime and computer-related crime are also discussed. ",,
Kennesaw_USA,CYBR4333,"<h2>Kennesaw_USA CYBR4333</h2><h2>title</h2>Network Configuration & Administration<h2>summary</h2>This course continues the study of networks. Topics include design and implementation of networks including synchronization, scheduling, exception and deadlock resolution, client server and web based collaborative systems. Network security will also be covered. Cost estimates and speed are examined from a management perspective. <h2>ilo</h2>1. Demonstrate how to manage network systems
2. Apply the various management strategies to managing networks
3. Describe concepts of network configuration management
4. Demonstrate knowledge of SNMP, SMI, MIB, RMONI, RMON
5. Demonstrate skills in configuring specialized network security software",Network Configuration & Administration,"This course continues the study of networks. Topics include design and implementation of networks including synchronization, scheduling, exception and deadlock resolution, client server and web based collaborative systems. Network security will also be covered. Cost estimates and speed are examined from a management perspective. ",,"1. Demonstrate how to manage network systems
2. Apply the various management strategies to managing networks
3. Describe concepts of network configuration management
4. Demonstrate knowledge of SNMP, SMI, MIB, RMONI, RMON
5. Demonstrate skills in configuring specialized network security software"
Kennesaw_USA,CYBR4350,"<h2>Kennesaw_USA CYBR4350</h2><h2>title</h2>Management of Digital Forensics and eDiscovery<h2>summary</h2>This course explores the key issues in digital forensics: the detection, isolation and response to security breaches and attacks. It provides specific procedures required to respond to a computer crime incident and also provides coverage of the entire digital forensic sequence and the eDiscovery process within organizations. <h2>ilo</h2>1. Define and explain the role of digital forensics in the incident response and investigatory process
2. Identify the requirements for proper evidence collection, handling and storage
3. Identify and explain basic techniques to properly collect and analyze evidentiary data using appropriate tools and techniques in common scenarios
4. Organize and present evidentiary data and investigatory findings for use in corporate or legal proceedings.",Management of Digital Forensics and eDiscovery,"This course explores the key issues in digital forensics: the detection, isolation and response to security breaches and attacks. It provides specific procedures required to respond to a computer crime incident and also provides coverage of the entire digital forensic sequence and the eDiscovery process within organizations. ",,"1. Define and explain the role of digital forensics in the incident response and investigatory process
2. Identify the requirements for proper evidence collection, handling and storage
3. Identify and explain basic techniques to properly collect and analyze evidentiary data using appropriate tools and techniques in common scenarios
4. Organize and present evidentiary data and investigatory findings for use in corporate or legal proceedings."
Kennesaw_USA,CYBR4700,,Cybersecurity Competitions,This course explores emerging issues in cybersecurity. The content of each offering will vary based on current issues and concerns in the cybersecurity industry. ,,
Kennesaw_USA,CYBR4833,"<h2>Kennesaw_USA CYBR4833</h2><h2>title</h2>Wireless Security<h2>summary</h2>This course explores the theory and practice of securing wireless networks from threats and attacks. Topics include Cryptography, Network Security Protocols, Security and Layered Architecture, Voice-Oriented Wireless Networks, Data-Oriented Wireless Networks, Security in Traditional Wireless Networks, Security in Wireless LAN, and Security in Wireless Ad Hoc Networks. <h2>ilo</h2>1. Describe the fundamental concepts of information security
2. Discuss the difference between wireless network security and wired network security
3. Explain the security protocols and solutions for data-oriented and voice-oriented wireless systems
4. Outline the security issues and solutions in mobile security",Wireless Security,"This course explores the theory and practice of securing wireless networks from threats and attacks. Topics include Cryptography, Network Security Protocols, Security and Layered Architecture, Voice-Oriented Wireless Networks, Data-Oriented Wireless Networks, Security in Traditional Wireless Networks, Security in Wireless LAN, and Security in Wireless Ad Hoc Networks. ",,"1. Describe the fundamental concepts of information security
2. Discuss the difference between wireless network security and wired network security
3. Explain the security protocols and solutions for data-oriented and voice-oriented wireless systems
4. Outline the security issues and solutions in mobile security"
Kennesaw_USA,CYBR4843,"<h2>Kennesaw_USA CYBR4843</h2><h2>title</h2>Ethical Hacking for Effective Defense<h2>summary</h2>This course explores the identification and validation of network and system vulnerabilities by taking an adversarial approach to network, system, and data access. Topics include network attacks and defenses, Operating System and application vulnerabilities, social engineering attacks, and malware. Ethical, legal implications of network attacks are also discussed. <h2>ilo</h2>1. Explain what an ethical hacker can and cannot do legally
2. Describe security threats and vulnerabilities
3. Use hacking tools to locate and fix security leaks
4. Identify operating systems vulnerabilities
5. Explain cryptosystems and describe attacks on cryptosystems
6. Analyze network security vulnerabilities and technical controls",Ethical Hacking for Effective Defense,"This course explores the identification and validation of network and system vulnerabilities by taking an adversarial approach to network, system, and data access. Topics include network attacks and defenses, Operating System and application vulnerabilities, social engineering attacks, and malware. Ethical, legal implications of network attacks are also discussed. ",,"1. Explain what an ethical hacker can and cannot do legally
2. Describe security threats and vulnerabilities
3. Use hacking tools to locate and fix security leaks
4. Identify operating systems vulnerabilities
5. Explain cryptosystems and describe attacks on cryptosystems
6. Analyze network security vulnerabilities and technical controls"
Kennesaw_USA,CYBR4853,"<h2>Kennesaw_USA CYBR4853</h2><h2>title</h2>Computer Forensics<h2>summary</h2>This course is an exploration of the tools and techniques used to conduct digital investigations. It will include digital evidence collection, recovery, and analysis. Topics are Legal issues relating to digital evidence, recovery of deleted files and discovery of hidden information, reconstruction of user activity from e-mail, temporary Internet files and cached data, assessment of the integrity of system memory and process architecture to reveal malicious code. <h2>ilo</h2>1. Define and explain the role of digital forensics in the incident response and investigatory process
2. Identify the requirements for proper evidence collection, handling and storage
3. Identify and explain basic techniques to properly collect and analyze evidentiary data using appropriate tools and techniques in common scenarios
4. Organize and present evidentiary data and investigatory findings for use in corporate or legal proceedings",Computer Forensics,"This course is an exploration of the tools and techniques used to conduct digital investigations. It will include digital evidence collection, recovery, and analysis. Topics are Legal issues relating to digital evidence, recovery of deleted files and discovery of hidden information, reconstruction of user activity from e-mail, temporary Internet files and cached data, assessment of the integrity of system memory and process architecture to reveal malicious code. ",,"1. Define and explain the role of digital forensics in the incident response and investigatory process
2. Identify the requirements for proper evidence collection, handling and storage
3. Identify and explain basic techniques to properly collect and analyze evidentiary data using appropriate tools and techniques in common scenarios
4. Organize and present evidentiary data and investigatory findings for use in corporate or legal proceedings"
Kennesaw_USA,CYBR4883,"<h2>Kennesaw_USA CYBR4883</h2><h2>title</h2>Infrastructure Defense<h2>summary</h2>This course provides an overview of the infrastructure assessment and penetration testing process and the processes and techniques for improving the defensibility of that infrastructure. <h2>ilo</h2>1. Apply problem solving skills, core IT concepts, best practices and standards to information technologies
2. Identify and evaluate organizational requirements and current and emerging technologies
3. Communicate effectively, both in writing and in speaking
4. Demonstrate an ability to participate effectively in the planning and execution of team projects",Infrastructure Defense,This course provides an overview of the infrastructure assessment and penetration testing process and the processes and techniques for improving the defensibility of that infrastructure. ,,"1. Apply problem solving skills, core IT concepts, best practices and standards to information technologies
2. Identify and evaluate organizational requirements and current and emerging technologies
3. Communicate effectively, both in writing and in speaking
4. Demonstrate an ability to participate effectively in the planning and execution of team projects"
Kennesaw_USA,CYBR4893,"<h2>Kennesaw_USA CYBR4893</h2><h2>title</h2>Internet of Things: Applications and Security<h2>summary</h2>This course introduces core knowledge and skills required to develop, design and secure IoT solutions. Students will analyze requirements, develop human-device interaction and learn about broader trends and characteristics in IoT. In addition, students will evaluate the security design of IoT-connected products. <h2>ilo</h2>1. Define the meaning of internet of things in various IoT application domains  smart cities, smart environment, eHealth, etc.
2. Illustrate the impact of IoT on existing business models and business use cases
3. Explain the IoT in conjunction with big data, applications, and mobility
4. Illustrate IoT security challenges and the impact of IoT on consumer privacy
5. Define the components required for the internet of things
6. Design and develop a smart device",Internet of Things: Applications and Security,"This course introduces core knowledge and skills required to develop, design and secure IoT solutions. Students will analyze requirements, develop human-device interaction and learn about broader trends and characteristics in IoT. In addition, students will evaluate the security design of IoT-connected products. ",,"1. Define the meaning of internet of things in various IoT application domains  smart cities, smart environment, eHealth, etc.
2. Illustrate the impact of IoT on existing business models and business use cases
3. Explain the IoT in conjunction with big data, applications, and mobility
4. Illustrate IoT security challenges and the impact of IoT on consumer privacy
5. Define the components required for the internet of things
6. Design and develop a smart device"
Kennesaw_USA,IT3503,"<h2>Kennesaw_USA IT3503</h2><h2>title</h2>Foundations of Health Information Technology<h2>summary</h2>This course introduces students to the field of health information technology (HIT). Students will become familiar with the content, use, and structure of the health care data and medical records, health information management, the fundamentals of healthcare workflow and process analysis and redesign as a necessary component of complete practice automation, and health information systems. Students will also become familiar with the health care delivery systems in the U.S. and IT organizations and resources. <h2>ilo</h2>1. Describe the healthcare delivery systems and different healthcare settings in the U.S. and the reimbursement methodologies utilized in healthcare organizations
2. Describe the factors that had led to a need for health information technology and Electronic Health Record systems
3. Provide examples of different types of health information technology used in the healthcare organizations
4. Explain the importance of health data management and performance improvement activities in the healthcare environment
5. Identify the effect the ethical and legal issues on health information technology
6. Explain HIPAA and HITECH regulations and analyze ways to maintain the privacy and security of protected health information
7. Recognize the future of health information technology in order to be an organizational resource in this topic area",Foundations of Health Information Technology,"This course introduces students to the field of health information technology (HIT). Students will become familiar with the content, use, and structure of the health care data and medical records, health information management, the fundamentals of healthcare workflow and process analysis and redesign as a necessary component of complete practice automation, and health information systems. Students will also become familiar with the health care delivery systems in the U.S. and IT organizations and resources. ",,"1. Describe the healthcare delivery systems and different healthcare settings in the U.S. and the reimbursement methodologies utilized in healthcare organizations
2. Describe the factors that had led to a need for health information technology and Electronic Health Record systems
3. Provide examples of different types of health information technology used in the healthcare organizations
4. Explain the importance of health data management and performance improvement activities in the healthcare environment
5. Identify the effect the ethical and legal issues on health information technology
6. Explain HIPAA and HITECH regulations and analyze ways to maintain the privacy and security of protected health information
7. Recognize the future of health information technology in order to be an organizational resource in this topic area"
Kennesaw_USA,IT3703,"<h2>Kennesaw_USA IT3703</h2><h2>title</h2>Introduction to Data Analytics and Technology<h2>summary</h2>This course provides a comprehensive overview of processing technologies, systems, and application. Latest trends in data analytics, big data, and data science will be introduced. <h2>ilo</h2>1. Describe the role of data and data technologies in todayâ€™s organizational environments.
2. Identify key functional areas and trends in data management and analytics.
3. Describe common data formats and models used in data driven solutions.
4. Compare and contrast technologies, systems, and approaches used for data and information management.
5. Analyze the general process and the methods involved in a data analytics solution.",Introduction to Data Analytics and Technology,"This course provides a comprehensive overview of processing technologies, systems, and application. Latest trends in data analytics, big data, and data science will be introduced. ",,"1. Describe the role of data and data technologies in todayâ€™s organizational environments.
2. Identify key functional areas and trends in data management and analytics.
3. Describe common data formats and models used in data driven solutions.
4. Compare and contrast technologies, systems, and approaches used for data and information management.
5. Analyze the general process and the methods involved in a data analytics solution."
Kennesaw_USA,IT4153,"<h2>Kennesaw_USA IT4153</h2><h2>title</h2>Advanced Database<h2>summary</h2>This course will study how databases are used with programming applications. Topics include advanced PL/SQL (or similar database programming language), database transaction, database security, database maintenance, and distributed and web databases. <h2>ilo</h2>1. Understand and describe current and emerging database models and technologies
2. Develop functions and procedures for data manipulation and database access auditing
3. Describe database monitoring and performance tuning
4. Describe database security and administration issues, including backup and recovery
5. Explain the concepts of data warehousing and data mining",Advanced Database,"This course will study how databases are used with programming applications. Topics include advanced PL/SQL (or similar database programming language), database transaction, database security, database maintenance, and distributed and web databases. ",,"1. Understand and describe current and emerging database models and technologies
2. Develop functions and procedures for data manipulation and database access auditing
3. Describe database monitoring and performance tuning
4. Describe database security and administration issues, including backup and recovery
5. Explain the concepts of data warehousing and data mining"
Kennesaw_USA,IT4333,"<h2>Kennesaw_USA IT4333</h2><h2>title</h2>Network Configuration & Administration<h2>summary</h2>This course continues the study of networks. Topics include design and implementation of networks including synchronization, scheduling, exception and deadlock resolution, client server and web based collaborative systems. Network security will also be covered. Cost estimates and speed are examined from a management perspective. <h2>ilo</h2>1. Demonstrate how to manage network systems
2. Apply the various management strategies to managing networks
3. Describe concepts of network configuration management
4. Demonstrate knowledge of SNMP, SMI, MIB, RMONI, RMON
5. Demonstrate skills in configuring specialized network security software",Network Configuration & Administration,"This course continues the study of networks. Topics include design and implementation of networks including synchronization, scheduling, exception and deadlock resolution, client server and web based collaborative systems. Network security will also be covered. Cost estimates and speed are examined from a management perspective. ",,"1. Demonstrate how to manage network systems
2. Apply the various management strategies to managing networks
3. Describe concepts of network configuration management
4. Demonstrate knowledge of SNMP, SMI, MIB, RMONI, RMON
5. Demonstrate skills in configuring specialized network security software"
Kennesaw_USA,IT4403,"<h2>Kennesaw_USA IT4403</h2><h2>title</h2>Advanced Web and Mobile Applications<h2>summary</h2>This course covers advanced topics on web and mobile applications with a focus on modern web application architectures and mobile friendly user interfaces. Students will complete one major development project using the latest web technologies. <h2>ilo</h2>1. Explain modern web application architectures and related concepts.
2. Compare major mobile and web development approaches, platforms, and tools.
3. Examine and use popular web APIs.
4. Apply appropriate web and mobile user interface design principles and techniques.
5. Create a cross-platform mobile web application using the latest web technologies and services.",Advanced Web and Mobile Applications,This course covers advanced topics on web and mobile applications with a focus on modern web application architectures and mobile friendly user interfaces. Students will complete one major development project using the latest web technologies. ,,"1. Explain modern web application architectures and related concepts.
2. Compare major mobile and web development approaches, platforms, and tools.
3. Examine and use popular web APIs.
4. Apply appropriate web and mobile user interface design principles and techniques.
5. Create a cross-platform mobile web application using the latest web technologies and services."
Kennesaw_USA,IT4423,"<h2>Kennesaw_USA IT4423</h2><h2>title</h2>Linux/Unix Administration<h2>summary</h2>This course introduces Linux/Unix operating systems. Topics include system administration, file systems and access permissions, regular expression, common tools and utilities, and network service configurations. Lessons will be enhanced using hands-on exercises. <h2>ilo</h2>1. Describe concepts and structure of the Linux/Unix operating system
2. Use common commands and utilities for general file system operations
3. Write shell scripts for common shell environment
4. Perform system administration tasks to manage files, software, storage, users, processes and services
5. Configure TCP/IP networking and common network/internet services and clients such as SSH, FTP, Web
6. Install critical software on Linux, such as Apache, MySQL, and Python  LAMP",Linux/Unix Administration,"This course introduces Linux/Unix operating systems. Topics include system administration, file systems and access permissions, regular expression, common tools and utilities, and network service configurations. Lessons will be enhanced using hands-on exercises. ",,"1. Describe concepts and structure of the Linux/Unix operating system
2. Use common commands and utilities for general file system operations
3. Write shell scripts for common shell environment
4. Perform system administration tasks to manage files, software, storage, users, processes and services
5. Configure TCP/IP networking and common network/internet services and clients such as SSH, FTP, Web
6. Install critical software on Linux, such as Apache, MySQL, and Python  LAMP"
Kennesaw_USA,IT4513,"<h2>Kennesaw_USA IT4513</h2><h2>title</h2>Electronic Health Record Systems & Applications<h2>summary</h2>This course provides an overview of the importance of key technical aspects of electronic health records, the overall architecture, features and functions of major EHR systems. Hands-on exercises with EHR systems allow students to learn by doing. <h2>ilo</h2>1. Explain the terminology, concept and functionality of EHR systems
2. Identify a set of widely adopted standards for EHR systems
3. Describe how EHRs change the healthcare delivery workflows and how to manage the change
4. Demonstrate a working knowledge of principles and practices of EHR systems in different healthcare settings
5. Analyze challenges and emerging trends of EHR systems
6. Recognize the future of health information technology in order to be an organizational resource in this topic area",Electronic Health Record Systems & Applications,"This course provides an overview of the importance of key technical aspects of electronic health records, the overall architecture, features and functions of major EHR systems. Hands-on exercises with EHR systems allow students to learn by doing. ",,"1. Explain the terminology, concept and functionality of EHR systems
2. Identify a set of widely adopted standards for EHR systems
3. Describe how EHRs change the healthcare delivery workflows and how to manage the change
4. Demonstrate a working knowledge of principles and practices of EHR systems in different healthcare settings
5. Analyze challenges and emerging trends of EHR systems
6. Recognize the future of health information technology in order to be an organizational resource in this topic area"
Kennesaw_USA,IT4523,"<h2>Kennesaw_USA IT4523</h2><h2>title</h2>Clinical Processes and Workflows: Analysis and Redesign<h2>summary</h2>This course introduces the fundamentals of healthcare workflow and process analysis and redesign as a necessary component of complete practice automation. Students will become familiar with the concepts of processes, process analysis and redesign in the healthcare settings. Workflow and process mapping in healthcare improvement including detailed guidance, helpful tools, and case studies are introduced. <h2>ilo</h2>1. Identify the elements involved in patient care in different health care settings that must be taken into consideration when examining and proposing changes in workflow processes
2. Use tools to create different diagrams of processes that support healthcare workflow analysis and redesign
3. Analyze the workflow processes in healthcare settings to determine their effectiveness
4. Evaluate and select ways in which quality improvement methods, tools and health information technology can be applied to improve healthcare workflow processes
5. Evaluate and select approaches that would ensure the success of workflow redesign from development and presentation of the implementation plan to facilitation of decision making meetings, implementation of the changes, evaluation of the new processes, sustainability of new workflow processes, and continuous quality improvement efforts to achieve meaningful use",Clinical Processes and Workflows: Analysis and Redesign,"This course introduces the fundamentals of healthcare workflow and process analysis and redesign as a necessary component of complete practice automation. Students will become familiar with the concepts of processes, process analysis and redesign in the healthcare settings. Workflow and process mapping in healthcare improvement including detailed guidance, helpful tools, and case studies are introduced. ",,"1. Identify the elements involved in patient care in different health care settings that must be taken into consideration when examining and proposing changes in workflow processes
2. Use tools to create different diagrams of processes that support healthcare workflow analysis and redesign
3. Analyze the workflow processes in healthcare settings to determine their effectiveness
4. Evaluate and select ways in which quality improvement methods, tools and health information technology can be applied to improve healthcare workflow processes
5. Evaluate and select approaches that would ensure the success of workflow redesign from development and presentation of the implementation plan to facilitation of decision making meetings, implementation of the changes, evaluation of the new processes, sustainability of new workflow processes, and continuous quality improvement efforts to achieve meaningful use"
Kennesaw_USA,IT4533,"<h2>Kennesaw_USA IT4533</h2><h2>title</h2>Health information Security and Privacy<h2>summary</h2>Health information security and privacy are of utmost importance in today's healthcare environment. This course introduces the concepts, practices and concerns of information privacy and security unique to the healthcare settings. The course provides the student with a thorough understanding of the HIPAA security and privacy rules, meaningful use security requirements, security risk assessment and management, and how to integrate privacy and security into medical practices. Resources of privacy and security in healthcare are provided. <h2>ilo</h2>1. Describe the concepts of information privacy and security in healthcare
2. Describe and use HIPAA privacy and security regulations and Meaningful Use  MU  security requirements
3. Discuss the components involved in an information security management program in the modern healthcare environment
4. Demonstrate familiarity with resources for information privacy and security in healthcare",Health information Security and Privacy,"Health information security and privacy are of utmost importance in today's healthcare environment. This course introduces the concepts, practices and concerns of information privacy and security unique to the healthcare settings. The course provides the student with a thorough understanding of the HIPAA security and privacy rules, meaningful use security requirements, security risk assessment and management, and how to integrate privacy and security into medical practices. Resources of privacy and security in healthcare are provided. ",,"1. Describe the concepts of information privacy and security in healthcare
2. Describe and use HIPAA privacy and security regulations and Meaningful Use  MU  security requirements
3. Discuss the components involved in an information security management program in the modern healthcare environment
4. Demonstrate familiarity with resources for information privacy and security in healthcare"
Kennesaw_USA,IT4603,"<h2>Kennesaw_USA IT4603</h2><h2>title</h2>Introduction to Blockchain Technologies<h2>summary</h2>This course covers the foundation of IT application and innovation. Topics include but not limited to blockchain and cryptocurrencies, Bitcoin, Ethereum, smart contracts, decentralized applications, machine learning and its applications in the enterprise, security and privacy concerns, operational risks as part of the IT support transformation. <h2>ilo</h2>1. Describe the core and novel sources of blockchain technologies, how does it work. 
2. Compare critical technology strategies and foundational technologies in blockchain 
3. Identify the differences between the most prominent blockchain structure.
4. Describe technologies underlying cryptocurrencies and blockchains.
5. Implement a blockchain, and how to write a “smart contract” in Python/Ethereum.",Introduction to Blockchain Technologies,"This course covers the foundation of IT application and innovation. Topics include but not limited to blockchain and cryptocurrencies, Bitcoin, Ethereum, smart contracts, decentralized applications, machine learning and its applications in the enterprise, security and privacy concerns, operational risks as part of the IT support transformation. ",,"1. Describe the core and novel sources of blockchain technologies, how does it work. 
2. Compare critical technology strategies and foundational technologies in blockchain 
3. Identify the differences between the most prominent blockchain structure.
4. Describe technologies underlying cryptocurrencies and blockchains.
5. Implement a blockchain, and how to write a “smart contract” in Python/Ethereum."
Kennesaw_USA,IT4673,,Virtual IT Systems,"This course explores the design, implementation and use of virtualization, including desktop and server aspects such as deployment, clustering, storage and security. A high level overview of the various certifications available will be discussed. A project will be completed as part of the course. ",,
Kennesaw_USA,IT4713,,Business Intelligence Systems,"This course introduces the concepts, practices, technologies and systems of business intelligence, which supports enterprise level data management, analytical processing, and reporting. ",,
Kennesaw_USA,IT4733,"<h2>Kennesaw_USA IT4733</h2><h2>title</h2>Big Data System Administration<h2>summary</h2>This course introduces contemporary distributed big data platforms and database systems. Topics include big data computing paradigms, big data platform architectures and administration, and big data database concepts and administration. <h2>ilo</h2>1. Explain the contemporary big data computing paradigm.
2. Compare NoSQL database systems with traditional database systems.
3. Perform system administration on contemporary big data platforms",Big Data System Administration,"This course introduces contemporary distributed big data platforms and database systems. Topics include big data computing paradigms, big data platform architectures and administration, and big data database concepts and administration. ",,"1. Explain the contemporary big data computing paradigm.
2. Compare NoSQL database systems with traditional database systems.
3. Perform system administration on contemporary big data platforms"
